Key,File,Type,UsedInMainMenu,NoTranslate,KeepLoaded,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
modArmorStrengthDesc,item_modifiers,Mod,,,,"This armor mod improves strength when added to headgear.\n\n+1 Strength",,,,,,,,,,,,,
modArmorTreasureHunterDesc,item_modifiers,Mod,,,,"This armor mod boosts learning speed and improves the user's ability to discover valuable loot and buried treasures when added to headgear.\n\n+10% XP Gain\n+5 Loot Stage\nTreasure Radius -1",,,,,,,,,,,,,

modArmorHelmetLight,item_modifiers,Mod,,,,Miner's Headlamp Mod,,,,,,,,,,,,,
modArmorHelmetLightSchematic,item_modifiers,Mod,,,,Miner's Headlamp Mod Schematic,,,,,,,,,,,,,
modArmorCowboyRunners,item_modifiers,Mod,,,,Cowboy Runners Mod,,,,,,,,,,,,,
modArmorCowboyRunnersDesc,item_modifiers,Mod,,,,"This cowboy runners modification increases running speed by 10%.",,,,,,,,,,,,,
modArmorCowboyRunnersSchematic,item_modifiers,Mod,,,,Cowboy Runners Mod Schematic,,,,,,,,,,,,,
modArmorDesertHareHelmetPelt,item_modifiers,Mod,,,,Desert Hare Hat Mod,,,,,,,,,,,,,
modArmorDesertHareHelmetPeltDesc,item_modifiers,Mod,,,,"This mod can be added to the dye slot in a hat or helmet. Do not wear in a Balloon. It greatly increases resistance to the cold (+15) and offers moderate protection against the heat (+5). The Desert Biome can go below freezing point at night when the Desert Hare is most active.",,,,,,,,,,,,,
modArmorSnowHareShoeWarmer,item_modifiers,Mod,,,,Snow Hare Shoe Warmer,,,,,,,,,,,,,
modArmorSnowHareShoeWarmerDesc,item_modifiers,Mod,,,,"This mod can be added to armoured footwear. It increases resistance to the cold (+10). Requires a Snow Hare Pelt from the Snow Biome.",,,,,,,,,,,,,
modDyeTan,item_modifiers,Mod,,,,Dye: Tan,,,,,,,,,,,,,
modDyeSandyTan,item_modifiers,Mod,,,,Dye: Sandy Tan,,,,,,,,,,,,,
modWeaponLubrication,item_modifiers,Mod,,,,Weapon Lubrication Mod,,,,,,,,,,,,,
modWeaponLubricationDesc,item_modifiers,Mod,,,,"The Weapon Lubrication Mod lowers degradation in weapons by 50% by reducing wear and tear.",,,,,,,,,,,,,
modWeaponLubricationSchematic,item_modifiers,Mod,,,,Weapon Lubrication Mod Schematic,,,,,,,,,,,,,
modMeleeStunBatonRepulsor,item_modifiers,Mod,,,,Weighted Shock Mod,,,,,,,,,,,,,
modMeleeStunBatonRepulsorDesc,item_modifiers,Mod,,,,Install this mod into a Steel Lance or Cosh Spitter and send zombies flying in shock.,,,,,,,,,,,,,
modGunSoundSuppressorSilencerDesc,item_modifiers,Mod,,,,"A sound suppressor greatly reduces the firing sound but reduces maximum range and damage.\nWorks best with small calibers and guns with a low rate of fire.\nWill not work on a pipe pistol revolver.",,,,,,,,,,,,,
modGunRevolverMagazineExtender,item_modifiers,Mod,,,,Revolver Speedloader Mod,,,,,,,,,,,,,
modGunRevolverMagazineExtenderDesc,item_modifiers,Mod,,,,"Attaching this mod to a revolver doubles ammo capacity. Does not attach to a Pipe Revolver.",,,,,,,,,,,,,
modGunRevolverMagazineExtenderSchematic,item_modifiers,Mod,,,,Revolver Speedloader Mod Schematic,,,,,,,,,,,,,
modGunShotgunTubeExtenderMagazineDesc,item_modifiers,Mod,,,,"Increases magazine capacity for pump shotguns by 4 shells.",,,,,,,,,,,,,
modGunWinchesterMagazineExtender,item_modifiers,Mod,,,,Winchester Speedloader Mod,,,,,,,,,,,,,
modGunWinchesterMagazineExtenderDesc,item_modifiers,Mod,,,,"The Winchester Speedloader Mod doubles the ammunition capacity of the Winchester Rifle and Legendary Tribe Winchester Rifle before requiring a full reload.",,,,,,,,,,,,,
modGunWinchesterMagazineExtenderSchematic,item_modifiers,Mod,,,,Winchester Speedloader Mod Schematic,,,,,,,,,,,,,

resourceBeeswaxDesc,items,Item,,,,Each piece of beeswax can craft 100 beeswax blob for arrow and bolt recipes.,,,,,,,,,,,,,
resourceBeeswaxBlob,items,Resource,,,,Beeswax Blob,,,,,,,,,,,,,
resourceBeeswaxBlobDesc,items,Resource,,,,"Used for crafting steel and beeswax-tipped arrows and bolts.",,,,,,,,,,,,,
resourceGreenPowder,items,Resource,,,,Green Powder,,,,,,,,,,,,,
resourceGreenPowderDesc,items,Resource,,,,"Green Crystals processed in the Chemistry Station produce Green Powder. A key ingredient in the manufacturing of Green Crystal Ammo.",,,,,,,,,,,,,

ammoBundleArrowSteelBeeswaxAP,items,Ammo,,,,Box of Steel Beeswax Arrows (100),,,,,,,,,,,,,
ammoBundleCrossbowBoltSteelBeeswaxAP,items,Ammo,,,,Box of Steel Beeswax Crossbow Bolts (100),,,,,,,,,,,,,
ammoArrowSteelBeeswaxAP,items,Ammo,,,,Steel Beeswax Arrow (Ammo),,,,,,,,,,,,,
ammoArrowSteelBeeswaxAPDesc,items,Ammo,,,,Steel and Beeswax-tipped arrows do yet even more damage and fly straighter.\nHold reload to use alternate ammo.,,,,,,,,,,,,,
ammoCrossbowBoltSteelBeeswaxAP,items,Ammo,,,,Steel Beeswax Crossbow Bolt (Ammo),,,,,,,,,,,,,
ammoCrossbowBoltSteelBeeswaxAPDesc,items,Ammo,,,,Steel and Beeswax-tipped bolts do yet even more damage and fly straighter.\nHold reload to use alternate ammo.,,,,,,,,,,,,,
ammo9mmGreenCrystal,items,Ammo,,,,Green Crystal Ammo (6),,,,,,,,,,,,,
ammo9mmGreenCrystalDesc,items,Ammo,,,,"Green Crystal Ammo has incendiary properties. Crafted in the Ammo Press using Green Powder, Bullet Tips and Bullet Cases",,,,,,,,,,,,
ammo762mmBulletAP,items,Ammo,,,,AP .50-90 Sharps Ammo,,,,,,,,,,,,,
ammo762mmBulletBall,items,Ammo,,,,.50-90 Sharps Ammo,,,,,,,,,,,,,
ammo762mmBulletBallDesc,items,Ammo,,,,"A regular .50-90 Sharps round used as firearm ammunition for hunting large game. Can be crafted at a workbench.",,,,,,,,,,,,,
ammo762mmBulletHP,items,Ammo,,,,HiPower .50-90 Sharps Ammo,,,,,,,,,,,,,
ammoBundle762mmBulletAP,items,Ammo,,,,Box of AP .50-90 Sharps Ammo (100),,,,,,,,,,,,,
ammoBundle762mmBulletBall,items,Ammo,,,,Box of .50-90 Sharps Ammo (100),,,,,,,,,,,,,
ammoBundle762mmBulletHP,items,Ammo,,,,Box of HP .50-90 Sharps Ammo (100),,,,,,,,,,,,,
gunRifleT0PipeRifleDesc,items,Gun,,,,"A home-made rifle firing .50-90 Sharps ammo.\n\nRepair with Short Iron Pipe.\nScrap to Iron.",,,,,,,,,,,,,
gunRifleT1HuntingRifleDesc,items,Gun,,,,"This common farmer's hunting rifle uses .50-90 Sharps ammo.\n\nRepair with a Repair Kit.\nScrap to Rifle parts.",,,,,,,,,,,,,
gunRifleT2LeverActionRifleDesc,items,Gun,,,,"This Lever Action rifle uses .50-90 Sharps ammo and is your first choice if you want to make that shot count.\n\nRepair with a Repair Kit.\nScrap to Rifle parts.",,,,,,,,,,,,,
perkAutoWeapons0Desc,progression,perk  book,,,,"Learn from top military expert Leonard 'Sarge' Barton how to shoot, maintain and maximize your skill with .50-90 Sharps automatic weapons.",,,,,,,,,,,,,
perkAutoWeaponsMachineGunsDesc,progression,perk  book,,,,Craft M60 Machine Guns in your dreams.,,,,,,,,,,,,,
perkAutoWeaponsMachineGunsLongDesc,progression,perk  book,,,,"Machine guns: They call her Ol' painless for a reason. Be the badass on the battlefield in your dreams. One day M60 Machine guns will become a thing.",,,,,,,,,,,,,
perkBatterUp0Desc,progression,perk  book,,,,"Learn how to swing a club or kitchen tool and knock those heads from their shoulders.",,,,,,,,,,,,,
perkBatterUp0Name,progression,perk  book,,,,Tooled Up!,,,,,,,,,,,,,
perkBatterUpBaseballBatsLongDesc,progression,perk  book,,,,"Clubbing: Before shotguns, coshes were all the rage but they must have had weaker zombies. It's time to up your game! You can craft steel clubs.",,,,,,,,,,,,,
perkBatterUpBigHitsLongDesc,progression,perk  book,,,,"Big Hits: Knock the heads from their shoulders with this technique. Do 10% more damage with clubs.",,,,,,,,,,,,,
perkBatterUpMaintenanceDesc,progression,perk  book,,,,Clubs and kitchen tools degrade 20% slower.,,,,,,,,,,,,,
perkBatterUpMaintenanceLongDesc,progression,perk  book,,,,"Maintenance: Learn how to care for your clubs and kitchen tools and they will last a long time. Clubs and kitchen tools degrade 20% slower.",,,,,,,,,,,,,
perkBatterUpMetalChainDesc,progression,perk  book,,,,Craft chain modifications for clubs and kitchen tools.,,,,,,,,,,,,,
perkBatterUpMetalChainLongDesc,progression,perk  book,,,,"Metal Chain Mod. Don't have enough knock down power? Learn to craft a metal chain modification and increase your stock in the wheelchair business.",,,,,,,,,,,,,
perkSniperAPAmmoDesc,progression,perk  book,,,,"Craft AP .50-90 Sharps ammunition.",,,,,,,,,,,,,
perkSniperAPAmmoLongDesc,progression,perk  book,,,,"Armor Piercing Ammunition: Learn to craft armor piercing .50-90 Sharps ammunition and do more damage against armored opponents.",,,,,,,,,,,,,
perkSniperCompleteDesc,progression,perk  book,,,,"You can craft a ghillie suit. Bulk craft all .50-90 Sharps ammo.",,,,,,,,,,,,,
perkSniperCompleteLongDesc,progression,perk  book,,,,"Ghost: Blend in with your environment and become the ultimate assassin by wearing a camouflage ghillie suit. You can craft a ghillie suit. Bulk Craft all .50-90 Sharps ammo.",,,,,,,,,,,,,
perkSniperHPAmmoDesc,progression,perk  book,,,,"Craft HiPower .50-90 Sharps ammunition.",,,,,,,,,,,,,
perkSniperHPAmmoLongDesc,progression,perk  book,,,,"Learn to craft HiPower .50-90 Sharps ammunition.",,,,,,,,,,,,,
ammo9mmBulletAP,items,Ammo,,,,AP .38 Short Colt Ammo,,,,,,,,,,,,,
ammo9mmBulletBall,items,Ammo,,,,.38 Short Colt Ammo,,,,,,,,,,,,,
ammo9mmBulletBallDesc,items,Ammo,,,,A .38 Short Colt round used as firearm ammunition. Can be crafted at a workbench.,,,,,,,,,,,,,
ammo9mmBulletHP,items,Ammo,,,,HiPower .38 Short Colt Ammo,,,,,,,,,,,,,
ammoBundle9mmBulletAP,items,Ammo,,,,Box of AP .38 Short Colt Ammo (100),,,,,,,,,,,,,
ammoBundle9mmBulletBall,items,Ammo,,,,Box of .38 Short Colt Ammo (100),,,,,,,,,,,,,
ammoBundle9mmBulletHP,items,Ammo,,,,Box of HP .38 Short Colt Ammo (100),,,,,,,,,,,,,

clothingSkillMagazine,items,Armor,,,,Clothing On,,,,,,,,,,,,,
clothingSkillMagazineDesc,items,Armor,,,,Increase your ability to withstand the weather with insulated undergarment clothing.\n\nImproves Insulated Undergarment Clothing Crafting Skills.,,,,,,,,,,,,,
craftingMedicGunsLongDesc,progression,Attribute,,x,,CURRENTLY NOT USED,,,,,,,,,,,,,
craftingClothingDesc,progression,Attribute,,,,Reading [DECEA3]Clothing On[-] will increase the quality of crafted insulated clothing.\nMagazines are only found in the Trader inventory.,,,,,,,,,,,,,
craftingClothingName,progression,Attribute,,,,Insulated Undergarment Clothing,,,,,,,,,,,,,

clothingT1,progression,Attribute,,,,Tattered Clothing,,,,,,,,,,,,,
clothingT2,progression,Attribute,,,,Patchwork Clothing,,,,,,,,,,,,,
clothingT3,progression,Attribute,,,,ThermaCore Clothing,,,,,,,,,,,,,

apparelArmyPants,items,Clothes,,,,Army Pants,,,,,,,,,,,,,
apparelArmyShirt,items,Clothes,,,,Army Shirt,,,,,,,,,,,,,
apparelCoatJacketGeneric,items,Clothes,,,,Padded Llama Wool Jacket,,,,,,,,,,,,,
apparelCoatJacketGroupDesc,items,Clothes,,,,"A padded llama wool jacket will keep you warm in cold environments.",,,,,,,,,,,,,
apparelCoatJacketLetterZU,items,Clothes,,,,Padded Aztec Jacket,,,,,,,,,,,,,
apparelCoatJacketLetterZUDesc,items,Clothes,,,,"Feel like a mountain hare in this padded aztec jacket. Run 10% faster.",,,,,,,,,,,,,
apparelCoatPufferCoat,items,Clothes,,,,Padded Alpaca Coat,,,,,,,,,,,,,
apparelCoatPufferCoatDesc,items,Clothes,,,,"Keep toasty warm even in the coldest environments with this hand quilted Padded Alpaca Coat.",,,,,,,,,,,,,
apparelGhillieSuitHood,items,Clothes,,,,Hermit Hood,,,,,,,,,,,,,
apparelGhillieSuitJacket,items,Clothes,,,,Hermit Jacket,,,,,,,,,,,,,
apparelGhillieSuitPants,items,Clothes,,,,Hermit Pants,,,,,,,,,,,,,
apparelGhillieSuitGroupDesc,items,Clothes,,,,"A hermit suit can greatly reduce your visibility when outdoors and to some degree when indoors.",,,,,,,,,,,,,
apparelGothBoots,items,Clothes,,,,Gothic Western Boots,,,,,,,,,,,,,
apparelGothPants,items,Clothes,,,,Gothic Western Pants,,,,,,,,,,,,,
apparelHoodySweatshirt,items,Clothes,,,,Hooded Settler Top,,,,,,,,,,,,,
apparelNerdGlasses,items,Clothes,,,,New Frontier Spectacles,,,,,,,,,,,,,
apparelNerdGlassesDesc,items,Clothes,,,,"Wearing these New Frontier spectacles might not help your sex appeal but you get better at crafting and gain extra XP.",,,,,,,,,,,,,
apparelOveralls,items,Clothes,,,,Rancher Overalls,,,,,,,,,,,,,
apparelPressboyCap,items,Clothes,,,,Newsie Cap,,,,,,,,,,,,,
apparelRunningShoesHP,items,Clothes,,,,Racey Resin Plimsolls,,,,,,,,,,,,,
apparelRunningShoesRegular,items,Clothes,,,,Resin Plimsolls,,,,,,,,,,,,,
apparelShades,items,Clothes,,,,Sunglasses,,,,,,,,,,,,,
apparelSkiGoggles,items,Clothes,,,,Snow Goggles,,,,,,,,,,,,,
apparelSkiGogglesDesc,items,Clothes,,,,"Snow Goggles pimp your look and boost your agility.",,,,,,,,,,,,,
apparelSkullCap,items,Clothes,,,,Woolen Cap,,,,,,,,,,,,,
apparelSweatshirt,items,Clothes,,,,Settler Top,,,,,,,,,,,,,
apparelTankTop,items,Clothes,,,,Under Vest,,,,,,,,,,,,,
apparelTankTopDesc,items,Clothes,,,,"Show off your biceps while getting a little protection against the weather with this cotton under vest.",,,,,,,,,,,,,
apparelToughGuySunglasses,items,Clothes,,,,Rancher Sunglasses,,,,,,,,,,,,,
apparelToughGuySunglassesDesc,items,Clothes,,,,"Look like a badass action hero in these cool rancher sunglasses and boost your fortitude!",,,,,,,,,,,,,
apparelTShirtPlain,items,Clothes,,,,Under Shirt,,,,,,,,,,,,,
apparelTShirtZU,items,Clothes,,,,Fancy Under Shirt,,,,,,,,,,,,,

drugNerdTatsDesc,items,Medical,,,,"Channel your inner nerd powers!\nStun weapons and mods impact nearby enemies.",,,,,,,,,,,,,

meleeToolRepairT2Tomahawk1,items,Tool,,,,Tomahawk (Spike),,,,,,,,,,,,,
meleeToolRepairT2Tomahawk1Desc,items,Tool,,,,"The Spike Tomahawk is great for repairing and upgrading, chopping, butchering, and as a weapon.\n\nRepair with a Repair Kit.\nScrap to Iron.",,,,,,,,,,,,,
meleeToolRepairT2Tomahawk2,items,Tool,,,,Tomahawk (Hammer),,,,,,,,,,,,,
meleeToolRepairT2Tomahawk2Desc,items,Tool,,,,"The Hammer Tomahawk is great for repairing and upgrading, chopping, butchering, and as a weapon.\n\nRepair with a Repair Kit.\nScrap to Iron.",,,,,,,,,,,,,
meleeToolPickT3BlueCrystalSteelPickaxe,items,Tool,,,,Crystal Pickaxe (Blue),,,,,,,,,,,,,
meleeToolPickT3BlueCrystalSteelPickaxeDesc,items,Tool,,,,"The Blue Crystal Pickaxe provides an upgrade to the Steel Pickaxe with greater damage, durability, and stamina efficiency.\n\nRepair with a Repair Kit.\nScrap to Steel Tool parts.",,,,,,,,,,,,,
meleeToolPickT3GreenCrystalSteelPickaxe,items,Tool,,,,Crystal Pickaxe (Green),,,,,,,,,,,,,
meleeToolPickT3GreenCrystalSteelPickaxeDesc,items,Tool,,,,"The Green Crystal Pickaxe provides an upgrade to the Steel Pickaxe with greater damage, durability, and stamina efficiency.\n\nRepair with a Repair Kit.\nScrap to Steel Tool parts.",,,,,,,,,,,,,
meleeWpnKnucklesT0LeatherKnuckles,items,Melee,,,,Boxing Wraps,,,,,,,,,,,,,
meleeWpnKnucklesT0LeatherKnucklesDesc,items,Melee,,,,"Boxing Wraps to protect your hands and put some weight into those swings.\n\nRepair with Cloth.\nScrap to Cloth.",,,,,,,,,,,,,
meleeWpnBladeT0ScrapCleaver,items,Melee,,,,Cleaver (Scrap),,,,,,,,,,,,,
meleeWpnBladeT0ScrapCleaverDesc,items,Melee,,,,Great for slashing zombies and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Iron.,,,,,,,,,,,,,
meleeWpnBladeT1HuntingKnifeObsidian,items,Melee,,,,Hunting Knife (Obsidian),,,,,,,,,,,,,
meleeWpnBladeT1HuntingKnifeObsidianDesc,items,Melee,,,,Great for slashing zombies and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Iron.,,,,,,,,,,,,,,,
meleeWpnBladeT1HuntingKnifeMedusa,items,Melee,,,,Hunting Knife (Medusa),,,,,,,,,,,,,
meleeWpnBladeT1HuntingKnifeMedusaDesc,items,Melee,,,,Great for slashing zombies and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Iron.,,,,,,,,,,,,,
meleeWpnBladeT1IronCleaver,items,Melee,,,,Cleaver (Kitchen),,,,,,,,,,,,,
meleeWpnBladeT1IronCleaverDesc,items,Melee,,,,Great for slashing zombies and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Iron.,,,,,,,,,,,,,
meleeWpnBladeT3MacheteMini,items,Melee,,,,Machete (Mini),,,,,,,,,,,,,
meleeWpnBladeT3MacheteMiniDesc,items,Melee,,,,Great for chopping zombies and sometimes trees and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Machete parts.,,,,,,,,,,,,,
meleeWpnBladeT3SteelCleaver,items,Melee,,,,Cleaver (Surgeon),,,,,,,,,,,,,
meleeWpnBladeT3SteelCleaverDesc,items,Melee,,,,Great for chopping zombies and sometimes trees and gutting animals for meat.\nRegular attacks cause 1 Bleeding Wound and power attacks at least 2.\nRepair with a Repair Kit.\nScrap to Machete parts.,,,,,,,,,,,,,
meleeWpnClubT0WoodenClub,items,Melee,,,,Hunting Club,,,,,,,,,,,,,
meleeWpnClubT0WoodenClubDesc,items,Melee,,,,"A wooden hunting club. Also good for breaking knees and skulls.\n\nRepair with Wood.\nScrap to Wood.",,,,,,,,,,,,,
meleeWpnClubT1BaseballBat,items,Melee,,,,Cosh,,,,,,,,,,,,,
meleeWpnClubT1BaseballBatDesc,items,Melee,,,,"This cosh was used in gladiatorial games of the past that were held in huge arenas.\n\nRepair with a Repair Kit.\nScrap to Wood.",,,,,,,,,,,,,
meleeWpnSledgeT1IronSledgehammer,items,Melee,,,,Railroad Pin Hammer,,,,,,,,,,,,,
meleeWpnSledgeT1IronSledgehammerDesc,items,Melee,,,,"The Railroad Pin Hammer is one of the best weapons for cracking skulls.\n\nRepair with a Repair Kit.\nScrap to Iron.",,,,,,,,,,,,,
meleeWpnSledgeT3SteelSledgehammer,items,Melee,,,,Blacksmith's Hammer,,,,,,,,,,,,,
meleeWpnSledgeT3SteelSledgehammerDesc,items,Melee,,,,"The Blacksmith's Hammer is one of the best weapons for cracking skulls.\n\nRepair with a Repair Kit.\nScrap to Blacksmith's Hammer Parts.",,,,,,,,,,,,,
meleeWpnSledgeT3SteelSledgehammerParts,items,Melee,,,,Blacksmith's Hammer Parts,,,,,,,,,,,,,
